time	V(n004)
2.917253794603963e-004	1.503438e+000
2.929112053532535e-004	1.527451e+000
2.940970312461106e-004	1.552676e+000
2.947945758889678e-004	1.567771e+000
2.954921205318249e-004	1.583026e+000
2.961896651746821e-004	1.598441e+000
2.968872098175392e-004	1.614016e+000
2.975847544603963e-004	1.629750e+000
2.982822991032535e-004	1.645645e+000
2.989798437461106e-004	1.661698e+000
2.993286160675392e-004	1.669719e+000
2.996773883889678e-004	1.677740e+000
3.000261607103963e-004	1.685760e+000
3.003749330318249e-004	1.693781e+000
3.007237053532535e-004	1.701801e+000
3.010724776746821e-004	1.709821e+000
3.014212499961106e-004	1.717841e+000
3.022583035675392e-004	1.737132e+000
3.030953571389678e-004	1.756161e+000
3.039324107103963e-004	1.774929e+000
3.047694642818249e-004	1.793434e+000
3.056065178532535e-004	1.811678e+000
3.064435714246821e-004	1.829660e+000
3.072806249961106e-004	1.847381e+000
3.086757142818249e-004	1.876170e+000
3.100708035675392e-004	1.903050e+000
3.114658928532535e-004	1.928020e+000
3.128609821389678e-004	1.951080e+000
3.142560714246821e-004	1.972231e+000
3.156511607103963e-004	1.991473e+000
3.170462499961107e-004	2.008805e+000
3.197666741032535e-004	2.034550e+000
3.224870982103964e-004	2.049987e+000
3.252075223175392e-004	2.055117e+000
3.279279464246821e-004	2.049940e+000
3.306483705318250e-004	2.034455e+000
3.333687946389678e-004	2.008662e+000
3.360892187461107e-004	1.972563e+000
3.372750446389678e-004	1.954194e+000
3.384608705318250e-004	1.934646e+000
3.396466964246821e-004	1.913918e+000
3.408325223175392e-004	1.892011e+000
3.420183482103964e-004	1.868924e+000
3.432041741032535e-004	1.844657e+000
3.443899999961107e-004	1.819211e+000
3.450875446389678e-004	1.804007e+000
3.457850892818250e-004	1.788657e+000
3.464826339246821e-004	1.773161e+000
3.471801785675392e-004	1.757520e+000
3.478777232103964e-004	1.741734e+000
3.485752678532535e-004	1.725802e+000
3.492728124961107e-004	1.709725e+000
3.496215848175392e-004	1.701698e+000
3.499703571389678e-004	1.693675e+000
3.503191294603964e-004	1.685656e+000
3.506679017818250e-004	1.677640e+000
3.510166741032535e-004	1.669629e+000
3.513654464246821e-004	1.661621e+000
3.517142187461107e-004	1.653616e+000
3.525512723175392e-004	1.634379e+000
3.533883258889678e-004	1.615423e+000
3.542253794603964e-004	1.596748e+000
3.550624330318250e-004	1.578354e+000
3.558994866032535e-004	1.560242e+000
3.567365401746821e-004	1.542411e+000
3.575735937461107e-004	1.524861e+000
3.589686830318250e-004	1.496404e+000
3.603637723175392e-004	1.469891e+000
3.617588616032535e-004	1.445324e+000
3.631539508889678e-004	1.422702e+000
3.645490401746821e-004	1.402026e+000
3.659441294603964e-004	1.383294e+000
3.673392187461107e-004	1.366507e+000
3.699898883889678e-004	1.342375e+000
3.726405580318250e-004	1.328023e+000
3.752912276746822e-004	1.323451e+000
3.779418973175393e-004	1.328659e+000
3.805925669603964e-004	1.343646e+000
3.832432366032536e-004	1.368413e+000
3.858939062461107e-004	1.402959e+000
3.870797321389679e-004	1.421037e+000
3.882655580318250e-004	1.440319e+000
3.894513839246822e-004	1.460802e+000
3.906372098175393e-004	1.482489e+000
3.918230357103964e-004	1.505378e+000
3.930088616032536e-004	1.529469e+000
3.941946874961107e-004	1.554764e+000
3.948922321389679e-004	1.569894e+000
3.955897767818250e-004	1.585179e+000
3.962873214246822e-004	1.600620e+000
3.969848660675393e-004	1.616217e+000
3.976824107103964e-004	1.631969e+000
3.983799553532536e-004	1.647877e+000
3.990774999961107e-004	1.663940e+000
3.994262723175393e-004	1.671964e+000
3.997750446389679e-004	1.679987e+000
4.001238169603964e-004	1.688008e+000
4.004725892818250e-004	1.696029e+000
4.008213616032536e-004	1.704047e+000
4.011701339246822e-004	1.712065e+000
4.015189062461107e-004	1.720082e+000
4.023559598175393e-004	1.739360e+000
4.031930133889679e-004	1.758370e+000
4.040300669603964e-004	1.777113e+000
4.048671205318250e-004	1.795588e+000
4.057041741032536e-004	1.813795e+000
4.065412276746822e-004	1.831734e+000
4.073782812461107e-004	1.849406e+000
4.087733705318250e-004	1.878099e+000
4.101684598175393e-004	1.904870e+000
4.115635491032536e-004	1.929720e+000
4.129586383889679e-004	1.952647e+000
4.143537276746822e-004	1.973653e+000
4.157488169603964e-004	1.992736e+000
4.171439062461107e-004	2.009897e+000
4.197945758889679e-004	2.034796e+000
4.224452455318250e-004	2.049885e+000
4.250959151746822e-004	2.055164e+000
4.277465848175394e-004	2.050632e+000
4.303972544603964e-004	2.036290e+000
4.330479241032536e-004	2.012138e+000
4.356985937461108e-004	1.978175e+000
4.368844196389679e-004	1.960320e+000
4.380702455318251e-004	1.941245e+000
4.392560714246822e-004	1.920950e+000
4.404418973175393e-004	1.899436e+000
4.416277232103965e-004	1.876702e+000
4.428135491032536e-004	1.852749e+000
4.439993749961108e-004	1.827576e+000
4.446969196389679e-004	1.812508e+000
4.453944642818251e-004	1.797278e+000
4.460920089246822e-004	1.781886e+000
4.467895535675393e-004	1.766331e+000
4.474870982103965e-004	1.750614e+000
4.481846428532536e-004	1.734734e+000
4.488821874961108e-004	1.718693e+000
4.513235937461108e-004	1.662571e+000
4.520908928532536e-004	1.644902e+000
4.528581919603965e-004	1.627436e+000
4.536254910675393e-004	1.610175e+000
4.543927901746822e-004	1.593117e+000
4.551600892818251e-004	1.576263e+000
4.559273883889679e-004	1.559613e+000
4.566946874961108e-004	1.543166e+000
4.580200223175393e-004	1.515339e+000
4.593453571389679e-004	1.489138e+000
4.606706919603965e-004	1.464563e+000
4.619960267818251e-004	1.441615e+000
4.633213616032536e-004	1.420291e+000
4.646466964246822e-004	1.400594e+000
4.659720312461108e-004	1.382523e+000
4.688319642818251e-004	1.351576e+000
4.716918973175393e-004	1.331985e+000
4.745518303532536e-004	1.323749e+000
4.774117633889679e-004	1.326870e+000
4.802716964246822e-004	1.341346e+000
4.831316294603965e-004	1.367177e+000
4.859915624961108e-004	1.404365e+000
4.866891071389679e-004	1.414771e+000
4.873866517818250e-004	1.425649e+000
4.880841964246821e-004	1.437000e+000
4.887817410675392e-004	1.448824e+000
4.894792857103963e-004	1.461121e+000
4.901768303532534e-004	1.473890e+000
4.908743749961105e-004	1.487132e+000
4.913626562461105e-004	1.496594e+000
4.922694642818246e-004	1.514798e+000
4.931762723175389e-004	1.533414e+000
4.940830803532530e-004	1.552442e+000
4.949898883889673e-004	1.571883e+000
4.958966964246814e-004	1.591736e+000
4.968035044603956e-004	1.612001e+000
4.977103124961098e-004	1.632679e+000
4.996634374961096e-004	1.677409e+000
5.000000000000000e-004	1.685154e+000
